page_link,img_link,whatsapp_link,price,location,bedrooms,bathrooms,area,title,description,time
https://www.zameen.com/Property/islamabad_d_12_d_12_islamabad_10_marla_brand_new_double_story_house_for_sale_top_location-36328136-160-1.html,,https://wa.me/?text=D-12%20Islamabad%2010%20Marla%20Brand-New%20Double%20Story%20House%20For%20Sale%20Top%20Location%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_d_12_islamabad_10_marla_brand_new_double_story_house_for_sale_top_location-36328136-160-1.html,6.75 Crore,"D-12, Islamabad",5,7,10 Marla,D-12 Islamabad 10 Marla Brand-New Double Story House For Sale Top Location,"10 Marla Double Story House For Sale In D-12 Islamabad 
Having 5 Bedroom Attached Bath, Beautiful... more",Added: 2 weeks ago
https://www.zameen.com/Property/d_12_d_12_2_newly_build_house_d_12_2_islamabad-36315436-3155-1.html,,https://wa.me/?text=Newly%20Build%20House%20D-12%2F2%20Islamabad%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_2_newly_build_house_d_12_2_islamabad-36315436-3155-1.html,12 Crore,"D-12/2, D-12",3,3,1 Kanal,Newly Build House D-12/2 Islamabad,"D-12/2 newly build, basement, ground, 1 floor with extra land. 
Buy best Houses in Islamabad. If... more",Added: 2 weeks ago
https://www.zameen.com/Property/islamabad_d_12_12_marla_brand__new_house_for_sale_in_islamabad-36168316-160-1.html,,https://wa.me/?text=12%20Marla%20Brand%20%20New%20House%20For%20Sale%20In%20Islamabad%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_12_marla_brand__new_house_for_sale_in_islamabad-36168316-160-1.html,8.5 Crore,"D-12, Islamabad",9,9,12 Marla,12 Marla Brand  New House For Sale In Islamabad,"Good location Near to double Road and Near To park
Live in a House that compliments your lifestyle.... more",Added: 3 weeks ago
https://www.zameen.com/Property/islamabad_d_12_brand_new_triple_story_10_marla_house_for_sale-36168279-160-1.html,,https://wa.me/?text=Brand%20New%20Triple%20Story%2010%20Marla%20House%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_brand_new_triple_story_10_marla_house_for_sale-36168279-160-1.html,7.5 Crore,"D-12, Islamabad",8,8,10 Marla,Brand New Triple Story 10 Marla House For Sale,"good location near to park
We can assist you narrowing down the right areas for House in D-12. Do... more",Added: 3 weeks ago
https://www.zameen.com/Property/islamabad_d_12_brand_new_7_marla_house_for_sale_in_d_12-36168249-160-1.html,,https://wa.me/?text=Brand%20New%207%20Marla%20House%20For%20Sale%20In%20D-12%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_brand_new_7_marla_house_for_sale_in_d_12-36168249-160-1.html,5.5 Crore,"D-12, Islamabad",5,5,7 Marla,Brand New 7 Marla House For Sale In D-12,"Good location Near to double Road and Near To Markaz
Know that this House right here is only a... more",Added: 3 weeks ago
https://www.zameen.com/Property/islamabad_d_12_brand_new_5_marla_house_for_sale_in_d_12-36168198-160-1.html,,https://wa.me/?text=Brand%20New%205%20Marla%20House%20For%20Sale%20In%20D-12%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_brand_new_5_marla_house_for_sale_in_d_12-36168198-160-1.html,3.5 Crore,"D-12, Islamabad",5,5,5 Marla,Brand New 5 Marla House For Sale In D-12,"Good location Near to double Road and Near To Markaz
This House is on the top of buyer's demand so... more",Added: 3 weeks ago
https://www.zameen.com/Property/d_12_d_12_1_d_12_1_35_70__10_marla_brand_new_double_story_double_unit_6_bed_proper_corner_-33654767-3154-1.html,,https://wa.me/?text=D-12%2F1(35*70)%3D10-MARLA%20BRAND%20NEW%20DOUBLE%20STORY%20DOUBLE%20UNIT%206-BED%20PROPER%20CORNER.%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_1_d_12_1_35_70__10_marla_brand_new_double_story_double_unit_6_bed_proper_corner_-33654767-3154-1.html,6.75 Crore,"D-12/1, D-12",6,7,10 Marla,D-12/1(35*70)=10-MARLA BRAND NEW DOUBLE STORY DOUBLE UNIT 6-BED PROPER CORNER.,D-12/1(35*70)=10-MARLA BRAND NEW DOUBLE STORY DOUBLE UNIT 6-BED PROPER CORNER ONE OF MOST BEAUTIFUL... more,Added: 4 weeks ago
https://www.zameen.com/Property/d_12_d_12_1_d_12_1_35_70__10_marla_brand_new_double_storey_6_bed_double_unit_70ft_road_corner_-33654717-3154-1.html,,https://wa.me/?text=D-12%2F1(35*70)%3D10-marla%20Brand%20New%20Double%20Storey%206-bed%20Double%20Unit%2070ft%20Road%20Corner.%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_1_d_12_1_35_70__10_marla_brand_new_double_storey_6_bed_double_unit_70ft_road_corner_-33654717-3154-1.html,7.5 Crore,"D-12/1, D-12",6,7,10 Marla,D-12/1(35*70)=10-marla Brand New Double Storey 6-bed Double Unit 70ft Road Corner.,D-12/1(35*70)=10-marla Brand New Double Storey 6-bed Double Unit 70ft Road Corner Most Beautiful... more,Added: 4 weeks ago
https://www.zameen.com/Property/islamabad_d_12_become_owner_of_your_house_today_which_is_centrally_located_in_d_12-36303956-160-1.html,https://media.zameen.com/thumbnails/148423663-400x300.jpeg,https://wa.me/?text=Become%20Owner%20Of%20Your%20House%20Today%20Which%20Is%20Centrally%20Located%20In%20D-12%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_become_owner_of_your_house_today_which_is_centrally_located_in_d_12-36303956-160-1.html,3.25 Crore,"D-12, Islamabad",5,5,4.9 Marla,Become Owner Of Your House Today Which Is Centrally Located In D-12,"Become Owner Of Your House Today Which Is Centrally Located In D-12
full  Basement Hall With Wooden... more",Added: 2 weeks ago
https://www.zameen.com/Property/d_12_d_12_3_double_storey_house_for_sale-35723580-3156-1.html,https://media.zameen.com/thumbnails/145789868-400x300.jpeg,https://wa.me/?text=Double%20Storey%20House%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_3_double_storey_house_for_sale-35723580-3156-1.html,2.75 Crore,"D-12/3, D-12",4,4,4 Marla,Double Storey House For Sale,"4 Bedroom 
2 Kitchens
separate Units
rent Incoming 60k
ideally Located In Street 29 Across D12... more",Added: 1 month ago
https://www.zameen.com/Property/islamabad_d_12_owner_built_triple_storey_house_for_urgent_sale-35295001-160-1.html,https://media.zameen.com/thumbnails/143454953-400x300.jpeg,https://wa.me/?text=Owner%20Built%20Triple%20Storey%20House%20For%20Urgent%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_owner_built_triple_storey_house_for_urgent_sale-35295001-160-1.html,2.8 Crore,"D-12, Islamabad",4,4,4 Marla,Owner Built Triple Storey House For Urgent Sale,"Triple Storey nicely but Strong Build House For Urgent Sale available in D12 Street 107. 
I am the... more",Added: 2 months ago
https://www.zameen.com/Property/d_12_d_12_4_gorgeous_1575_square_feet_house_for_sale_available_in_d_12_4-32909229-3157-1.html,https://media.zameen.com/thumbnails/138996675-400x300.jpeg,https://wa.me/?text=Gorgeous%201575%20Square%20Feet%20House%20For%20Sale%20Available%20In%20D-12%2F4%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_4_gorgeous_1575_square_feet_house_for_sale_available_in_d_12_4-32909229-3157-1.html,4.8 Crore,"D-12/4, D-12",6,6,7 Marla,Gorgeous 1575 Square Feet House For Sale Available In D-12/4,"30x60
7 Marla
Corner plot
Basement
Ground
1st
Your posh-living dreams can come true with the House... more",Added: 5 months ago
https://www.zameen.com/Property/islamabad_d_12_a_good_option_for_sale_is_the_flat_available_in_d_12_in_d_12-32666256-160-1.html,,https://wa.me/?text=A%20Good%20Option%20For%20Sale%20Is%20The%20Flat%20Available%20In%20D-12%20In%20D-12%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_a_good_option_for_sale_is_the_flat_available_in_d_12_in_d_12-32666256-160-1.html,79 Lakh,"D-12, Islamabad",,,3.3 Marla,A Good Option For Sale Is The Flat Available In D-12 In D-12,"2 Bed 2 Bath, Kitchen, Lounge &amp; Balcony
we Help Families Like Yours In Buying Flat In D-12.... more",Added: 5 months ago
https://www.zameen.com/Property/islamabad_d_12_ideal_house_is_available_for_sale_in_d_12-32557733-160-1.html,,https://wa.me/?text=Ideal%20House%20Is%20Available%20For%20Sale%20In%20D-12%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_ideal_house_is_available_for_sale_in_d_12-32557733-160-1.html,6 Crore,"D-12, Islamabad",8,8,8 Marla,Ideal House Is Available For Sale In D-12,"House For Sale
this House Is Ideal For Those Of You Who Have Been Looking For Such Properties. The... more",Added: 5 months ago
https://www.zameen.com/Property/islamabad_d_12_brand_new_4_marla_size_house_for_sale_in_d_12_islamabad-32517146-160-1.html,,https://wa.me/?text=Brand%20New%204%20Marla%20Size%20House%20For%20Sale%20In%20D-12%20Islamabad%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_brand_new_4_marla_size_house_for_sale_in_d_12_islamabad-32517146-160-1.html,3 Crore,"D-12, Islamabad",4,5,4 Marla,Brand New 4 Marla Size House For Sale In D-12 Islamabad,"Brand new 24x40 size double story house is available for sale in D-12 Islamabad. 
4 beds with... more",Added: 5 months ago
https://www.zameen.com/Property/islamabad_d_12_d_12_house_sized_3150_square_feet_is_available-32262600-160-1.html,,https://wa.me/?text=D-12%20House%20Sized%203150%20Square%20Feet%20Is%20Available%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_d_12_house_sized_3150_square_feet_is_available-32262600-160-1.html,8 Crore,"D-12, Islamabad",5,5,14 Marla,D-12 House Sized 3150 Square Feet Is Available,"We have the House you have been waiting to purchase. New house for sale have just popped up, so... more",Added: 6 months ago
https://www.zameen.com/Property/d_12_d_12_3_highly_coveted_900_square_feet_house_is_available_in_d_12_3_for_sale-31080941-3156-1.html,,https://wa.me/?text=Highly-Coveted%20900%20Square%20Feet%20House%20Is%20Available%20In%20D-12%2F3%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_3_highly_coveted_900_square_feet_house_is_available_in_d_12_3_for_sale-31080941-3156-1.html,2.5 Crore,"D-12/3, D-12",5,3,4 Marla,Highly-Coveted 900 Square Feet House Is Available In D-12/3 For Sale,Check out our list for all the available House in the city. Looking to buy a house or apartment?... more,Added: 7 months ago
https://www.zameen.com/Property/d_12_d_12_1_architecture_designed_house_for_sale-30004325-3154-1.html,,https://wa.me/?text=Architecture%20Designed%20House%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_1_architecture_designed_house_for_sale-30004325-3154-1.html,3.3 Crore,"D-12/1, D-12",5,6,5 Marla,Architecture Designed House For Sale,"Architecture designed, with complete descriptive book. 
5 proper bed rooms attached wash room and... more",Added: 9 months ago
https://www.zameen.com/Property/islamabad_d_12_d12_brand_new_10_marla_house_for_sale-33036546-160-1.html,,https://wa.me/?text=D12%20Brand%20New%2010%20Marla%20House%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_d12_brand_new_10_marla_house_for_sale-33036546-160-1.html,6.5 Crore,"D-12, Islamabad",6,6,10 Marla,D12 Brand New 10 Marla House For Sale,"Brand New House For Sale. 
double Story Non Basement House. 
beautiful And Lush Condition. 
attach... more",Added: 5 months ago
https://www.zameen.com/Property/islamabad_d_12_beautiful_brand_new_corner_house-33035359-160-1.html,,https://wa.me/?text=Beautiful%20Brand%20New%20Corner%20House%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_beautiful_brand_new_corner_house-33035359-160-1.html,2.65 Crore,"D-12, Islamabad",4,5,4 Marla,Beautiful Brand New Corner House,"Beautiful Brand New Corner House with extra land
Your property search ends right here with this... more",Added: 5 months ago
https://www.zameen.com/Property/islamabad_d_12_beautiful_brand_new_margalla_face_house-32864390-160-1.html,,https://wa.me/?text=Beautiful%20Brand%20New%20Margalla%20Face%20House%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_beautiful_brand_new_margalla_face_house-32864390-160-1.html,2.75 Crore,"D-12, Islamabad",4,5,4 Marla,Beautiful Brand New Margalla Face House,"Beautiful Brand New Margalla Face House With Servant Quarter On 2nd Floor 
House you've been... more",Added: 5 months ago
https://www.zameen.com/Property/d_12_d_12_1_brand_new_four_marla__25_40__corner_house_for_sale-30013028-3154-1.html,,https://wa.me/?text=Brand%20New%20Four%20Marla%20(25*40)%20Corner%20House%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_1_brand_new_four_marla__25_40__corner_house_for_sale-30013028-3154-1.html,2.65 Crore,"D-12/1, D-12",5,5,4.4 Marla,Brand New Four Marla (25*40) Corner House For Sale,Brand New Corner House (25*40) For Sale In Capital's D-12/1  Posh Sector And In The Lap Of Margalla... more,Added: 9 months ago
https://www.zameen.com/Property/islamabad_d_12_brand_new__house_for_sale_in__d12-36510224-160-1.html,,https://wa.me/?text=Brand%20New%20%20House%20For%20Sale%20In%20%20D12%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_brand_new__house_for_sale_in__d12-36510224-160-1.html,3.3 Crore,"D-12, Islamabad",4,4,4.4 Marla,Brand New  House For Sale In  D12,"House for Sale 
Location D12/1 Islamabad 
Size 25x40
4 Bedroom with attached... more",Added: 3 days ago
https://www.zameen.com/Property/d_12_d_12_1_900_square_feet_house_in_d_12_1_for_sale-36447403-3154-1.html,,https://wa.me/?text=900%20Square%20Feet%20House%20In%20D-12%2F1%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_1_900_square_feet_house_in_d_12_1_for_sale-36447403-3154-1.html,2.9 Crore,"D-12/1, D-12",4,5,4 Marla,900 Square Feet House In D-12/1 For Sale,"Beautiful House Ideal Location
look No Further For Properties, As House Has It All. A Spacious... more",Added: 6 days ago
https://www.zameen.com/Property/d_12_d_12_2_35x70_double_storey_house_for_sale-36413860-3155-1.html,,https://wa.me/?text=35x70%20Double%20Storey%20House%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_2_35x70_double_storey_house_for_sale-36413860-3155-1.html,7.25 Crore,"D-12/2, D-12",9,,10 Marla,35x70 Double Storey House For Sale,"35x70 Double Storey House For Sell
reasonable Price Best Opportunity To Get A Better Idea Of What... more",Added: 1 week ago
https://www.zameen.com/Property/islamabad_d_12_to_sale_you_can_find_spacious_house_in_d_12-36281636-160-1.html,,https://wa.me/?text=To%20Sale%20You%20Can%20Find%20Spacious%20House%20In%20D-12%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_to_sale_you_can_find_spacious_house_in_d_12-36281636-160-1.html,3.5 Crore,"D-12, Islamabad",4,4,5 Marla,To Sale You Can Find Spacious House In D-12,"House Is Available With All Facilities
the House Is Beautifully Designed For A Comfortable... more",Added: 2 weeks ago
https://www.zameen.com/Property/islamabad_d_12_5_marla_house_for_sale-36274565-160-1.html,,https://wa.me/?text=5%20Marla%20House%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_5_marla_house_for_sale-36274565-160-1.html,3.5 Crore,"D-12, Islamabad",4,4,5 Marla,5 Marla House For Sale,"Available On Reasonable Prices
practicality As Well As Design Have Been Kept In Mind For The House... more",Added: 2 weeks ago
https://www.zameen.com/Property/islamabad_d_12_brand_new_house_for_sale_d12-36182051-160-1.html,,https://wa.me/?text=Brand%20New%20House%20For%20Sale%20D12%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_brand_new_house_for_sale_d12-36182051-160-1.html,5.5 Crore,"D-12, Islamabad",9,9,8 Marla,Brand New House For Sale D12,8 Marla House 9 Bedrooms Attach Baths 2 Tvl 2 Dd 3 Kitchens Servant Quarter 2 Electric Meters 3 Gas... more,Added: 2 weeks ago
https://www.zameen.com/Property/d_12_d_12_1_2250_square_feet_house_is_available_for_sale_in_d_12_1-35943114-3154-1.html,,https://wa.me/?text=2250%20Square%20Feet%20House%20Is%20Available%20For%20Sale%20In%20D-12%2F1%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_1_2250_square_feet_house_is_available_for_sale_in_d_12_1-35943114-3154-1.html,7.5 Crore,"D-12/1, D-12",,,10 Marla,2250 Square Feet House Is Available For Sale In D-12/1,"You Do Not Have To Search Further, As This Is The Best House That Fits Your Requirements. You Can... more",Added: 4 weeks ago
https://www.zameen.com/Property/islamabad_d_12_beautiful_brand_new_house_for_sale_in_d12_modern_design-35568126-160-1.html,,https://wa.me/?text=Beautiful%20Brand%20New%20House%20For%20Sale%20In%20D12%20Modern%20Design%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_beautiful_brand_new_house_for_sale_in_d12_modern_design-35568126-160-1.html,2.45 Crore,"D-12, Islamabad",4,4,4 Marla,Beautiful Brand New House For Sale In D12 Modern Design,"Modern Design Brand New House For Sale In D12
we Offer You Just The Right House To Purchase. We... more",Added: 1 month ago
https://www.zameen.com/Property/d_12_d_12_4_8_marla_margalla_facing_brand_new_house_for_sale-35076648-3157-1.html,,https://wa.me/?text=8%20Marla%20Margalla%20Facing%20Brand%20New%20House%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_4_8_marla_margalla_facing_brand_new_house_for_sale-35076648-3157-1.html,6.2 Crore,"D-12/4, D-12",6,7,8 Marla,8 Marla Margalla Facing Brand New House For Sale,"8 Marla Margalla facing Brand New house For Sale
6bed 
7bath
2kitchen
 beautiful views 
 
Single... more",Added: 2 months ago
https://www.zameen.com/Property/islamabad_d_12_double_storey_corner_house_for_sale-34909493-160-1.html,,https://wa.me/?text=Double%20Storey%20Corner%20House%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_double_storey_corner_house_for_sale-34909493-160-1.html,15 Crore,"D-12, Islamabad",7,7,2 Kanal,Double Storey Corner House For Sale,My house is located at the highest location adjacent to D12 which gives 360 degrees view of... more,Added: 2 months ago
https://www.zameen.com/Property/d_12_d_12_1_900_square_feet_house_available_for_sale_in_d_12_1-34198615-3154-1.html,,https://wa.me/?text=900%20Square%20Feet%20House%20Available%20For%20Sale%20In%20D-12%2F1%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_1_900_square_feet_house_available_for_sale_in_d_12_1-34198615-3154-1.html,3.3 Crore,"D-12/1, D-12",5,5,4 Marla,900 Square Feet House Available For Sale In D-12/1,"if you are looking for a luxurious dream house, then this is the right time to make your dream come... more",Added: 3 months ago
https://www.zameen.com/Property/islamabad_d_12_10_marla_house_for_sale-33621081-160-1.html,https://images.zameen.com/smap/400/300/33.701637268066/72.948532104492/image.jpeg?quality=80&imageformat=jpeg,https://wa.me/?text=10%20Marla%20House%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_10_marla_house_for_sale-33621081-160-1.html,6.5 Crore,"D-12, Islamabad",6,6,10 Marla,10 Marla House For Sale,"10 Marla Corner House With Extra Land
park Facing
6 Bedrooms With Attached Bathrooms
2 Drawing... more",Added: 4 months ago
https://www.zameen.com/Property/d_12_d_12_1_house_of_2250__square_feet_in_d_12_for_sale-29798428-3154-1.html,https://media.zameen.com/thumbnails/118661398-400x300.jpeg,https://wa.me/?text=House%20Of%202250%20%20Square%20Feet%20In%20D-12%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_1_house_of_2250__square_feet_in_d_12_for_sale-29798428-3154-1.html,5.5 Crore,"D-12/1, D-12",4,7,10 Marla,House Of 2250  Square Feet In D-12 For Sale,"Second corner, we'll maintained, separate gas and electricity meters, deep, wide boring, also cda... more",Added: 9 months ago
https://www.zameen.com/Property/islamabad_d_12_4_marla_beautifull_house_for_sale-36521777-160-1.html,https://media.zameen.com/thumbnails/149432995-400x300.jpeg,https://wa.me/?text=4%20marla%20beautifull%20house%20for%20sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_4_marla_beautifull_house_for_sale-36521777-160-1.html,3.25 Crore,"D-12, Islamabad",4,5,4 Marla,4 marla beautifull house for sale,"4 bedrooms
5 bathrooms
1 kitchen
Tv lounge
Car parking
Gas meter
Electric meter
Sarvent room... more",Added: 3 days ago
https://www.zameen.com/Property/d_12_d_12_4_brand_new_luxury_house_is_available_for_sale-36484777-3157-1.html,https://media.zameen.com/thumbnails/149266052-400x300.jpeg,https://wa.me/?text=Brand%20New%20Luxury%20House%20Is%20Available%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_4_brand_new_luxury_house_is_available_for_sale-36484777-3157-1.html,14 Crore,"D-12/4, D-12",9,9,1 Kanal,Brand New Luxury House Is Available For Sale,Beautiful Brand New Luxury House Is Available for Sale in D12 Islamabad Ideal location best option... more,Added: 4 days ago
https://www.zameen.com/Property/d_12_d_12_1_35x70_double_storey_house_for_sale-36441422-3154-1.html,,https://wa.me/?text=35x70%20Double%20Storey%20House%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_1_35x70_double_storey_house_for_sale-36441422-3154-1.html,7.45 Crore,"D-12/1, D-12",9,9,10 Marla,35x70 Double Storey House For Sale,The best feature of the House is its prime central location and such a property is hard to come by... more,Added: 6 days ago
https://www.zameen.com/Property/islamabad_d_12_perfect_4500_square_feet_house_in_d_12_for_sale-36413870-160-1.html,,https://wa.me/?text=Perfect%204500%20Square%20Feet%20House%20In%20D-12%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_perfect_4500_square_feet_house_in_d_12_for_sale-36413870-160-1.html,9 Crore,"D-12, Islamabad",,,1 Kanal,Perfect 4500 Square Feet House In D-12 For Sale,"500 House For Sell
reasonable Price Best Opportunity To Get A Better Idea Of What You Want To Do... more",Added: 1 week ago
https://www.zameen.com/Property/d_12_d_12_3_brand_new_house_for_sale-36384431-3156-1.html,,https://wa.me/?text=Brand%20New%20House%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_3_brand_new_house_for_sale-36384431-3156-1.html,5.9 Crore,"D-12/3, D-12",5,6,8 Marla,Brand New House For Sale,"A Brand new 8 Marla House @Prime Location in D-12/3. 
This House is a great investment opportunity.... more",Added: 1 week ago
https://www.zameen.com/Property/d_12_d_12_3_10_marla_house_for_sale-36352397-3156-1.html,,https://wa.me/?text=10%20Marla%20House%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_3_10_marla_house_for_sale-36352397-3156-1.html,6.7 Crore,"D-12/3, D-12",3,3,10 Marla,10 Marla House For Sale,"Furnished House
The future outlook of the House is positive, so don't waste time in thinking. There... more",Added: 1 week ago
https://www.zameen.com/Property/d_12_d_12_1_35x70_triple_storey_house_for_sale-36253396-3154-1.html,,https://wa.me/?text=35x70%20Triple%20Storey%20House%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_1_35x70_triple_storey_house_for_sale-36253396-3154-1.html,7.5 Crore,"D-12/1, D-12",9,10,10.9 Marla,35x70 Triple Storey House For Sale,"35x70 Triple Storey House For Sale
a House Like This Doesn't Come Around Easily, So Make The Most... more",Added: 2 weeks ago
https://www.zameen.com/Property/d_12_d_12_3_brand_new_8_marla_house_sale-36045908-3156-1.html,,https://wa.me/?text=Brand%20New%208%20Marla%20House%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_3_brand_new_8_marla_house_sale-36045908-3156-1.html,5.9 Crore,"D-12/3, D-12",5,6,8 Marla,Brand New 8 Marla House Sale,"Brand New House, Constructed By Ali Homes For Sale @ Prime Location In D-12/3 Islamabad. 
your... more",Added: 3 weeks ago
https://www.zameen.com/Property/islamabad_d_12_10_marla_luxury_house_islamabad_d_12-36034403-160-1.html,,https://wa.me/?text=10%20Marla%20Luxury%20House%20Islamabad%20D-12%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_10_marla_luxury_house_islamabad_d_12-36034403-160-1.html,6.75 Crore,"D-12, Islamabad",4,5,10 Marla,10 Marla Luxury House Islamabad D-12,"10 Marla Luxury House For Sale
we Take It As A Pleasure To Help You Purchase The Perfect House.... more",Added: 3 weeks ago
https://www.zameen.com/Property/d_12_d_12_markaz_luxurious_apartment_for_sale-36003012-3158-1.html,,https://wa.me/?text=Luxurious%20Apartment%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_markaz_luxurious_apartment_for_sale-36003012-3158-1.html,60 Lakh,"D-12 Markaz, D-12",2,2,4.4 Marla,Luxurious Apartment For Sale,J7 Emporium is a landmark project by J7 Group. J7 Emporium is located in Multi Gardens B -17... more,Added: 3 weeks ago
https://www.zameen.com/Property/d_12_d_12_3_5_marla_house-34709636-3156-1.html,,https://wa.me/?text=5%20Marla%20House%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_3_5_marla_house-34709636-3156-1.html,2.8 Crore,"D-12/3, D-12",5,4,5 Marla,5 Marla House,"5 Marla Brand New Hosue
if You're Looking For A House For Your Family, We Have The Best Property... more",Added: 2 months ago
https://www.zameen.com/Property/d_12_d_12_3_house_for_sale_in_d_12-34542263-3156-1.html,,https://wa.me/?text=House%20For%20Sale%20In%20D-12%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_3_house_for_sale_in_d_12-34542263-3156-1.html,2.9 Crore,"D-12/3, D-12",4,4,4 Marla,House For Sale In D-12,"brand new house. 
Here's the House, we believe will be perfect for your needs. The spacious... more",Added: 3 months ago
https://www.zameen.com/Property/islamabad_d_12_house_for_sale_in_d_12-34100364-160-1.html,,https://wa.me/?text=House%20for%20Sale%20in%20D-12%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_house_for_sale_in_d_12-34100364-160-1.html,7.5 Crore,"D-12, Islamabad",6,9,10 Marla,House for Sale in D-12,"House for Sale in D-12 with 6 Beds, 9 Baths, 1 Servant, 3 Kitchens, 3 Drawing Rooms, 3 Dinings, 3... more",Added: 3 months ago
https://www.zameen.com/Property/d_12_d_12_1_1125_square_feet_house_in_d_12_1_is_available-34023577-3154-1.html,,https://wa.me/?text=1125%20Square%20Feet%20House%20In%20D-12%2F1%20Is%20Available%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_1_1125_square_feet_house_in_d_12_1_is_available-34023577-3154-1.html,3.3 Crore,"D-12/1, D-12",4,4,5 Marla,1125 Square Feet House In D-12/1 Is Available,"We have the right House available on sale for you. Want to buy a property? Well, search no more,... more",Added: 3 months ago
https://www.zameen.com/Property/islamabad_d_12_book_house_today_in_d_12-33906700-160-1.html,,https://wa.me/?text=Book%20House%20Today%20In%20D-12%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_book_house_today_in_d_12-33906700-160-1.html,7 Crore,"D-12, Islamabad",4,4,10 Marla,Book House Today In D-12,"Islamabad D-12
You can book your House today at an ideal price of PKR Rs. 70,000,000. This property... more",Added: 3 months ago
